Labels,Suffixes
0,"m,ıyor,um"
0,"m,ıyor,sun"
0,"m,ıyor"
0,"m,ıyor,uz"
0,"m,ıyor,sunuz"
0,"m,ıyor,lar"
0,"ma,dı,m"
0,"ma,dı,n"
0,"ma,dı"
0,"ma,dı,k"
0,"ma,dı,nız"
0,"ma,dı,lar"
0,"m,ıyor,du,m"
0,"m,ıyor,du,n"
0,"m,ıyor,du"
0,"m,ıyor,du,k"
0,"m,ıyor,du,nuz"
0,"m,ıyor,du,lar"
0,"ma,yacağ,ım"
0,"ma,yacak,sın"
0,"ma,yacak"
0,"ma,yacağ,ız"
0,"ma,yacak,sınız"
0,"ma,yacak,lar"
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
2,-
2,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
2,"um,a"
2,"um,da"
2,"um,dan"
2,"um,un"
2,"um,u"
2,um
2,"u,na"
2,"u,nda"
2,"u,ndan"
2,"u,nun"
2,"u,nu"
2,un
2,"u,na"
2,"u,nda"
2,"u,ndan"
2,"u,nun"
2,"u,nu"
2,u
2,"lar,ım,a"
2,"lar,ım,da"
0,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,e
0,de
0,"m,den"
0,in
0,"m,i"
0,-
0,"n,e"
0,"n,de"
0,"n,den"
0,nin
0,"n,i"
0,n
0,"si,ne"
0,"si,nde"
0,"si,nden"
0,"si,nin"
0,"si,ni"
0,si
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
2,"r,ım"
2,"r,sın"
2,r
2,"r,ız"
2,"r,sınız"
2,"r,lar"
2,"yacağ,ım"
2,"yacak,sın"
2,yacak
2,"yacağ,ız"
2,"yacak,sınız"
2,"yacak,lar"
2,"ıyor,um"
2,"ıyor,sun"
2,ıyor
2,"ıyor,uz"
2,"ıyor,sunuz"
2,"ıyor,lar"
2,"dı,m"
2,"dı,n"
2,dı
2,"dı,k"
2,"dı,nız"
1,"dı,lar"
2,"ıyor,du,m"
2,"ıyor,du,n"
1,"ıyor,du"
0,"ıyor,du,k"
2,"ıyor,du,nuz"
1,"ıyor,lar,dı"
2,"ma,m"
2,"ma,z,sın"
2,"ma,z"
2,"ma,yız"
1,"ma,z,sınız"
2,"ma,z,lar"
2,"m,ıyor,um"
0,"m,ıyor,sun"
2,"m,ıyor"
1,"m,ıyor,uz"
2,"m,ıyor,sunuz"
2,"m,ıyor,lar"
2,"ma,dı,m"
2,"ma,dı,n"
2,"ma,dı"
2,"ma,dı,k"
2,"ma,dı,nız"
2,"ma,dı,lar"
2,"m,ıyor,du,m"
2,"m,ıyor,du,n"
2,"m,ıyor,du"
2,"m,ıyor,du,k"
0,"m,ıyor,du,nuz"
2,"m,ıyor,du,lar"
0,"ma,yacağ,ım"
1,"ma,yacak,sın"
1,"ma,yacak"
1,"ma,yacağ,ız"
0,"ma,yacak,sınız"
1,"ma,yacak,lar"
2,-
2,-
1,-
2,-
2,-
1,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
1,"ur,um"
1,"ur,sun"
1,ur
1,"ur,uz"
1,"ur,sunuz"
1,"ur,lar"
1,"acağ,ım"
1,"acak,sın"
1,acak
1,"acağ,ız"
1,"acak,sınız"
1,"acak,lar"
1,"uyor,um"
1,"uyor,sun"
1,uyor
1,"uyor,uz"
1,"uyor,sunuz"
1,"uyor,lar"
1,"tu,m"
1,"tu,n"
1,tu
1,"tu,k"
1,"tu,nuz"
1,"tu,lar"
1,"uyor,du,m"
1,"uyor,du,n"
1,"uyor,du"
1,"uyor,du,k"
1,"uyor,du,nuz"
1,"uyor,lar,dı"
1,"ma,m"
1,"ma,z,sın"
1,"ma,z"
1,"ma,yız"
1,"ma,z,sınız"
1,"ma,z,lar"
1,"m,uyor,um"
1,"m,uyor,sun"
1,"m,uyor"
1,"m,uyor,uz"
1,"m,uyor,sunuz"
1,"m,uyor,lar"
1,"ma,dı,m"
1,"ma,dı,n"
1,"ma,dı"
1,"ma,dı,k"
1,"ma,dı,nız"
1,"ma,dı,lar"
1,"m,uyor,du,m"
1,"m,uyor,du,n"
1,"m,uyor,du"
1,"m,uyor,du,k"
1,"m,uyor,du,nuz"
1,"m,uyor,du,lar"
1,"ma,yacağ,ım"
1,"ma,yacak,sın"
1,"ma,yacak"
1,"ma,yacağ,ız"
1,"ma,yacak,sınız"
1,"ma,yacak,lar"
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
2,-
2,-
1,-
2,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
1,-
2,-
2,-
2,-
2,-
2,-
1,-
1,-
1,-
1,-
1,-
1,-
2,"im,e"
2,de
2,den
2,in
2,i
2,im
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,in
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,i
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,ın"
0,"m,ı"
0,m
2,"n,a"
0,"n,da"
2,"n,dan"
0,nın
2,"n,ı"
2,-
0,"sı,na"
0,"sı,nda"
0,"sı,ndan"
0,"sı,nın"
0,"sı,nı"
0,sı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
0,"im,e"
0,"im,de"
0,"im,den"
0,"im,in"
0,"im,i"
0,"r,im"
0,-
0,-
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,in
0,-
0,-
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,i
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"lar,ım"
2,"r,sın"
0,lar
2,"yacağ,ım"
2,-
2,-
2,"dı,m"
2,-
2,-
2,"ıyor,um"
2,-
2,-
0,"r,im"
0,"r,sin"
0,r
0,"yeceğ,im"
2,-
2,-
0,"di,m"
2,-
2,-
0,-
2,-
2,-
0,"um,a"
0,"um,da"
0,"um,dan"
0,"um,un"
0,"um,u"
0,um
0,"u,na"
0,"u,nda"
0,"u,ndan"
0,"u,nun"
0,"u,nu"
0,un
0,"u,na"
0,"u,nda"
0,"u,ndan"
0,"u,nun"
0,"u,nu"
0,u
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
0,-
0,-
0,-
0,-
2,-
2,-
0,"ti,m"
2,-
2,-
0,-
2,-
2,-
0,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,in"
2,"m,i"
2,m
2,"n,e"
2,"n,de"
2,"n,den"
2,nin
2,"n,i"
2,n
2,"si,ne"
2,"si,nde"
2,"si,nden"
2,"si,nin"
2,"si,ni"
2,si
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
1,"ım,a"
1,"ım,da"
1,"ım,dan"
1,"ım,ın"
1,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"im,e"
0,"im,de"
0,"im,den"
0,"im,in"
0,"im,i"
0,im
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,in
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,i
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,in"
2,"m,i"
2,m
2,"n,e"
2,"n,de"
2,"n,den"
2,nin
2,"n,i"
2,n
2,"si,ne"
2,"si,nde"
2,"si,nden"
2,"si,nin"
2,"si,ni"
2,si
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
0,"im,e"
0,"im,de"
0,"im,den"
0,"im,in"
0,"im,i"
0,im
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,in
0,"i,ne"
0,"i,nde"
0,"i,nden"
0,"i,nin"
0,"i,ni"
0,i
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
2,"m,e"
2,"im,de"
2,"im,den"
2,"m,in"
2,"m,i"
2,m
2,"n,e"
2,"i,nde"
2,"i,nden"
2,nin
2,"i,ni"
2,in
2,"n,e"
2,"i,nde"
2,"i,nden"
2,nin
2,"i,ni"
2,-
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,"m,e"
0,"m,de"
0,"m,den"
0,"m,ün"
0,"m,ü"
0,m
0,"n,e"
0,"n,de"
0,"n,den"
0,nün
0,"n,ü"
0,-
0,"sü,ne"
0,"sü,nde"
0,"sü,nden"
0,"sü,nün"
0,"sü,nü"
0,sü
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
2,"m,a"
2,"m,da"
2,"m,dan"
2,"m,un"
2,"m,u"
2,m
2,"n,a"
2,"n,da"
2,"n,dan"
2,nun
2,"n,u"
2,n
2,"su,na"
2,"su,nda"
2,"su,ndan"
2,"su,nun"
2,"su,nu"
2,su
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"m,e"
0,"m,de"
0,"m,den"
0,"m,in"
0,"m,i"
0,m
0,"n,e"
0,"n,de"
0,"n,den"
0,nin
0,"n,i"
0,n
0,"si,ne"
0,"si,nde"
0,"si,nden"
0,"si,nin"
0,"si,ni"
0,si
0,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
0,"ler,im,i"
0,"ler,im"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,in"
0,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
0,"ır,ım"
0,"ır,sın"
0,ır
0,"ır,ız"
0,"ır,sınız"
0,"ır,lar"
0,"acağ,ım"
0,"acak,sın"
0,acak
0,"acağ,ız"
0,"acak,sınız"
0,"acak,lar"
0,"ıyor,um"
0,"ıyor,sun"
0,ıyor
0,"ıyor,uz"
0,"ıyor,sunuz"
0,"ıyor,lar"
2,"tı,m"
0,"tı,n"
2,tı
2,"tı,k"
2,"tı,nız"
2,"tı,lar"
0,"ıyor,du,m"
0,"ıyor,du,n"
0,"ıyor,du"
0,"ıyor,du,k"
0,"ıyor,du,nuz"
0,"ıyor,lar,dı"
0,"ma,m"
0,"ma,z,sın"
0,"ma,z"
0,"ma,yız"
0,"ma,z,sınız"
0,"ma,z,lar"
0,"m,ıyor,um"
0,"m,ıyor,sun"
0,"m,ıyor"
0,"m,ıyor,uz"
0,"m,ıyor,sunuz"
0,"m,ıyor,lar"
0,"ma,dı,m"
0,"ma,dı,n"
0,"ma,dı"
0,"ma,dı,k"
0,"ma,dı,nız"
0,"ma,dı,lar"
0,"m,ıyor,du,m"
0,"m,ıyor,du,n"
0,"m,ıyor,du"
0,"m,ıyor,du,k"
0,"m,ıyor,du,nuz"
0,"m,ıyor,du,lar"
0,"ma,yacağ,ım"
0,"ma,yacak,sın"
0,"ma,yacak"
0,"ma,yacağ,ız"
0,"ma,yacak,sınız"
0,"ma,yacak,lar"
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
2,me
2,"m,de"
2,"m,den"
2,"m,ün"
2,"m,ü"
2,m
2,e
2,"n,de"
0,"n,den"
2,nün
2,"n,ü"
2,-
2,"sü,ne"
2,"sü,nde"
2,"sü,nden"
2,"sü,nün"
2,"sü,nü"
2,sü
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
0,"ir,im"
0,"ir,sin"
0,ir
0,"eceğ,im"
2,-
2,-
0,"ti,m"
2,-
2,-
0,"iyor,um"
2,-
2,-
0,-
0,de
0,den
0,in
0,i
0,-
0,e
0,Imp+in
0,-
2,"m,a"
2,"m,da"
2,"m,dan"
2,"m,ın"
2,"m,ı"
2,m
2,"n,a"
2,"n,da"
2,"n,dan"
2,nın
2,"n,ı"
2,n
2,"sı,na"
2,"sı,nda"
2,"sı,ndan"
2,"sı,nın"
2,"sı,nı"
2,sı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"ur,um"
0,"ur,sun"
0,ur
0,"ur,uz"
0,"ur,sunuz"
0,"ur,lar"
0,"acağ,ım"
0,"acak,sın"
0,acak
0,"acağ,ız"
0,"acak,sınız"
0,"acak,lar"
0,"uyor,um"
0,"uyor,sun"
0,uyor
0,"uyor,uz"
0,"uyor,sunuz"
0,"uyor,lar"
0,"du,m"
0,"du,n"
0,du
0,"du,k"
0,"du,nuz"
0,"du,lar"
0,"uyor,du,m"
0,"uyor,du,n"
0,"uyor,du"
0,"uyor,du,k"
0,"uyor,du,nuz"
0,"uyor,lar,dı"
0,"ma,m"
0,"ma,z,sın"
2,"ma,z"
0,"ma,yız"
0,"ma,z,sınız"
0,"ma,z,lar"
0,"m,uyor,um"
0,"m,uyor,sun"
0,"m,uyor"
0,"m,uyor,uz"
0,"m,uyor,sunuz"
0,"m,uyor,lar"
0,"ma,dı,m"
0,"ma,dı,n"
0,"ma,dı"
0,"ma,dı,k"
0,"ma,dı,nız"
0,"ma,dı,lar"
0,"m,uyor,du,m"
0,"m,uyor,du,n"
0,"m,uyor,du"
0,"m,uyor,du,k"
0,"m,uyor,du,nuz"
0,"m,uyor,du,lar"
0,"ma,yacağ,ım"
0,"ma,yacak,sın"
0,"ma,yacak"
0,"ma,yacağ,ız"
0,"ma,yacak,sınız"
0,"ma,yacak,lar"
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
2,"üm,e"
2,"üm,de"
2,"üm,den"
2,"üm,ün"
2,"üm,ü"
2,üm
2,"ü,ne"
2,"ü,nde"
2,"ü,nden"
2,"ü,nün"
2,"ü,nü"
2,Imp+ün
2,"ü,ne"
2,"ü,nde"
2,"ü,nden"
2,"ü,nün"
2,"ü,nü"
2,ü
2,"ler,im,e"
0,"ler,im,de"
0,"ler,im,den"
0,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
0,"ler,in"
2,"ler,i,ne"
0,"leri,nde"
0,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
0,"ler,i"
2,"ım,a"
0,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
2,"ım,a"
1,"ım,da"
2,"ım,dan"
1,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
1,"lar,ım,a"
1,"lar,ım,da"
1,"lar,ım,dan"
1,"lar,ım,ın"
1,"lar,ım,ı"
1,"lar,ım"
1,"lar,ı,na"
1,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
1,"lar,ı,nı"
2,"lar,ın"
1,"lar,ı,na"
1,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
1,"lar,ı,nı"
2,"lar,ı"
1,"ım,a"
1,"ım,da"
1,"ım,dan"
1,"ım,ın"
1,"ım,ı"
2,ım
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,"ı,nın"
1,"ı,nı"
2,ın
1,"ı,na"
1,"ı,nda"
1,"ı,ndan"
1,"ı,nın"
1,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
1,"lar,ı,na"
1,"ları,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
1,"lar,ın"
1,"lar,ı,na"
1,"ları,nda"
1,"lar,ı,ndan"
1,"lar,ı,nın"
1,"lar,ı,nı"
2,"lar,ı"
2,"um,a"
2,"um,da"
2,"um,dan"
2,"um,un"
2,"um,u"
2,um
2,"u,na"
2,"u,nda"
2,"u,ndan"
2,"u,nun"
2,"u,nu"
2,un
2,"u,na"
2,"u,nda"
2,"u,ndan"
2,"u,nun"
2,"u,nu"
2,u
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
2,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"ım,a"
0,"ım,da"
0,"ım,dan"
0,"ım,ın"
0,"ım,ı"
0,ım
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
0,"ı,nı"
0,Imp+ın
0,"ı,na"
0,"ı,nda"
0,"ı,ndan"
0,"ı,nın"
0,"ı,nı"
0,ı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
2,"ım,a"
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,ım
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
